genome,locus_tag,start,end,strand,type,gene_names
NC_000913.3,b3790,3974467,3975141,+,CDS,rffC;ECK3782;rff;wecD;yifH;YP_026256.2
NC_000913.3,b3791,3975146,3976276,+,CDS,wecE;ECK3783;fcnA;rff;rffA;yifI;NP_418238.1
NC_000913.3,b3792,3976278,3977528,+,CDS,wzxE;ECK3784;wzx;yifJ;NP_418239.1
NC_000913.3,b4481,3977525,3978604,+,CDS,wecF;b4404;b4405;ECK3785;rff;rffT;yifM;YP_026257.1
NC_000913.3,b3793,3978601,3979953,+,CDS,wzyE;ECK3786;rffT;NP_418241.1
NC_000913.3,b3794,3979956,3980696,+,CDS,rffM;ECK3787;rff;wecG;NP_418242.1
NC_000913.3,b3795,3980887,3982272,+,CDS,thrP;ECK3788;yifK;YP_026258.1
NC_000913.3,b3796,3982375,3982451,+,tRNA,argX;ECK3789
NC_000913.3,b3797,3982509,3982585,+,tRNA,hisR;ECK3790;hisT
NC_000913.3,b3798,3982606,3982692,+,tRNA,leuT;ECK3791
NC_000913.3,b3799,3982735,3982811,+,tRNA,proM;ECK3792;proU
NC_000913.3,b3800,3982958,3984193,+,CDS,aslB;atsB;ECK3793;gppB;YP_026259.1
NC_000913.3,b3801,3984352,3986007,-,CDS,aslA;atsA;ECK3794;gppB;NP_418245.1
NC_000913.3,b4456,3986432,3986603,+,ncRNA,glmZ;ECK3795;k19;psrA20;ryiA;sraJ
NC_000913.3,b3802,3986686,3987882,-,CDS,hemY;ECK3796;NP_418246.1
NC_000913.3,b3803,3987885,3989066,-,CDS,hemX;ECK3797;NP_418247.1
NC_000913.3,b3804,3989088,3989828,-,CDS,hemD;ECK3798;NP_418248.1
NC_000913.3,b3805,3989825,3990766,-,CDS,hemC;ECK3799;popE;YP_026260.1
NC_000913.3,b3806,3991153,3993699,+,CDS,cyaA;cya;ECK3800;NP_418250.1
NC_000913.3,b3807,3993739,3994059,-,CDS,cyaY;ECK3801;NP_418251.1
NC_000913.3,b3808,3993850,3994335,+,CDS,yzcX;ECK3802;YP_009518828.1
NC_000913.3,b4558,3994522,3994725,+,CDS,lptM;ECK3803;yifL;YP_588473.1
NC_000913.3,b3809,3994762,3995586,+,CDS,dapF;ECK3804;NP_418254.2
NC_000913.3,b3810,3995583,3996290,+,CDS,yigA;ECK3805;NP_418255.1
NC_000913.3,b3811,3996287,3997183,+,CDS,xerC;ECK3806;NP_418256.1
NC_000913.3,b3812,3997183,3997899,+,CDS,yigB;ECK3807;NP_418257.1
NC_000913.3,b3813,3997983,4000145,+,CDS,uvrD;dar-2;dda;ECK3808;mutU;pdeB;rad;recL;srjC;uvr502;uvrE;NP_418258.1
NC_000913.3,b4482,4000292,4001056,-,CDS,yigE;b3814;b3815;ECK3809;YP_026261.1
NC_000913.3,b4799,4001218,4001274,+,CDS,ysgD;ECK4656;YP_010051213.1
NC_000913.3,b3816,4001426,4002376,+,CDS,corA;ECK3810;NP_418260.1
NC_000913.3,b3817,4002419,4002799,-,CDS,yigF;ECK3811;NP_418261.1
NC_000913.3,b3818,4002813,4003193,-,CDS,yigG;ECK3812;NP_418262.2
NC_000913.3,b3819,4003288,4004178,-,CDS,rarD;ECK3813;yigH;YP_026262.1
NC_000913.3,b3820,4004230,4004697,-,CDS,yigI;ECK3814;NP_418264.4
NC_000913.3,b3821,4004862,4005731,+,CDS,pldA;ECK3815;NP_418265.1
NC_000913.3,b3822,4005864,4007693,+,CDS,recQ;ECK3816;YP_026263.3
NC_000913.3,b3823,4007757,4008377,+,CDS,rhtC;ECK3817;yigJ;YP_026264.1
NC_000913.3,b3824,4008439,4009059,-,CDS,rhtB;ECK3818;yigK;YP_026265.1
NC_000913.3,b3825,4009170,4010192,+,CDS,pldB;ECK3819;YP_026266.1
NC_000913.3,b3826,4010200,4011000,+,CDS,yigL;ECK3820;YP_026267.1
NC_000913.3,b3827,4011076,4011975,+,CDS,bioP;ECK3821;yigM;NP_418271.1
NC_000913.3,b3828,4011863,4012816,-,CDS,metR;ECK3822;NP_418272.1
NC_000913.3,b3829,4013053,4015314,+,CDS,metE;ECK3823;metB12;NP_418273.1
NC_000913.3,b3830,4015354,4016169,-,CDS,ysgA;ECK3824;YP_026268.1
NC_000913.3,b3831,4016431,4017192,+,CDS,udp;ECK3825;NP_418275.1
NC_000913.3,b3832,4017333,4018760,+,CDS,rmuC;ECK3826;yigN;NP_418276.1
NC_000913.3,b3833,4018855,4019610,+,CDS,ubiE;ECK3827;yigO;YP_026269.1
NC_000913.3,b3834,4019624,4020229,+,CDS,ubiJ;ECK3828;yigP;NP_418278.1
NC_000913.3,b4707,4019978,4020229,+,ncRNA,esrE;ECK4519
NC_000913.3,b3835,4020226,4021866,+,CDS,ubiB;aarF;ECK3829;yigQ;yigR;yigS;NP_418279.1
NC_000913.3,b3836,4021945,4022214,+,CDS,tatA;ECK3830;mttA1;yigT;NP_418280.4
NC_000913.3,b3838,4022218,4022733,+,CDS,tatB;ECK3831;mttA2;ysgB;YP_026270.1
NC_000913.3,b3839,4022736,4023512,+,CDS,tatC;ECK3832;mttB;yigU;yigV;NP_418282.1
NC_000913.3,b4483,4023554,4024336,+,CDS,tatD;b3840;b3841;ECK3833;mttC;yigW;yigX;YP_026271.1
NC_000913.3,b3842,4024333,4024821,-,CDS,rfaH;ECK3834;hlyT;sfrB;NP_418284.1
NC_000913.3,b3843,4024988,4026481,+,CDS,ubiD;ECK3835;yigC;yigY;NP_418285.1
NC_000913.3,b3844,4026527,4027228,+,CDS,fre;ECK3836;fadI;flrD;fsrC;NP_418286.1
NC_000913.3,b3845,4027609,4028772,-,CDS,fadA;ECK3837;oldA;YP_026272.1
NC_000913.3,b3846,4028782,4030971,-,CDS,fadB;ECK3838;oldB;NP_418288.1
NC_000913.3,b3847,4031161,4032492,+,CDS,pepQ;ECK3839;NP_418289.1
NC_000913.3,b3848,4032492,4033106,+,CDS,yigZ;ECK3840;NP_418290.4
NC_000913.3,b3849,4033145,4034596,+,CDS,trkH;ECK3841;YP_026273.1
NC_000913.3,b3850,4034608,4035153,+,CDS,hemG;ECK3842;yihB;NP_418292.1
NC_000913.3,b3851,4035531,4037072,+,rRNA,rrsA;ECK3843
NC_000913.3,b3852,4037141,4037217,+,tRNA,ileT;ECK3844;tilA
NC_000913.3,b3853,4037260,4037335,+,tRNA,alaT;ECK3845;talA
NC_000913.3,b3854,4037519,4040423,+,rRNA,rrlA;ECK3846
NC_000913.3,b3855,4040517,4040636,+,rRNA,rrfA;ECK3847
NC_000913.3,b3856,4040906,4041433,-,CDS,mobB;ECK3848;yihC;NP_418293.2
NC_000913.3,b3857,4041415,4041999,-,CDS,mobA;chlB;ECK3849;mob;narB;NP_418294.1
NC_000913.3,b3858,4042069,4042338,+,CDS,yihD;ECK3850;NP_418295.1
NC_000913.3,b3859,4042415,4043401,+,CDS,srkA;ECK3851;orfA;yihE;NP_418296.1
NC_000913.3,b3860,4043418,4044044,+,CDS,dsbA;dsf;ECK3852;iarA;ppfA;NP_418297.1
NC_000913.3,b3861,4044199,4045629,+,CDS,yihF;ECK3853;NP_418298.4
NC_000913.3,b3862,4045670,4046602,-,CDS,yihG;ECK3854;NP_418299.1
NC_000913.3,b3863,4046966,4049752,+,CDS,polA;ECK3855;resA;NP_418300.1
NC_000913.3,b3864,4049899,4050009,+,ncRNA,spf;ECK3856
NC_000913.3,b4837,4049917,4049964,+,CDS,spfP;ECK4694;YP_013606034.1
NC_000913.3,b3865,4050133,4050765,-,CDS,yihA;ECK3857;engB;NP_418301.3
NC_000913.3,b4457,4051036,4051281,+,ncRNA,csrC;ECK3858;IS198;psrA21;ryiB;sraK;tpk2
NC_000913.3,b3866,4051347,4051856,+,CDS,yihI;ECK3859;NP_418302.1
NC_000913.3,b3867,4052045,4053418,+,CDS,hemN;ECK3860;yihJ;NP_418303.2
NC_000913.3,b4686,4053647,4053757,-,CDS,yshB;ECK4501;YP_002791260.1
NC_000913.3,b3868,4053869,4055278,-,CDS,glnG;ECK3861;glnT;ntrC;NP_418304.1
NC_000913.3,b3869,4055290,4056339,-,CDS,glnL;ECK3862;glnR;ntrB;NP_418305.1
NC_000913.3,b4836,4056428,4056621,-,ncRNA,glnZ;ECK4693
NC_000913.3,b3870,4056625,4058034,-,CDS,glnA;ECK3863;NP_418306.1
NC_000913.3,b3871,4058407,4060230,+,CDS,bipA;ECK3864;typA;yihK;YP_026274.1
NC_000913.3,b3872,4060447,4061157,+,CDS,yihL;ECK3865;NP_418308.1
NC_000913.3,b3873,4061165,4062145,+,CDS,yihM;ECK3866;NP_418309.1
NC_000913.3,b3874,4062247,4063512,+,CDS,yihN;ECK3867;NP_418310.1
NC_000913.3,b3875,4063603,4064295,-,CDS,ompL;ECK3868;yshA;NP_418311.1
NC_000913.3,b3876,4064363,4065766,-,CDS,yihO;ECK3869;squO;YP_026275.1
NC_000913.3,b3877,4065809,4067194,-,CDS,yihP;ECK3870;NP_418313.4
NC_000913.3,b3878,4067240,4069276,-,CDS,yihQ;ECK3871;squQ;NP_418314.1
NC_000913.3,b3879,4069475,4070401,-,CDS,yihR;ECK3872;squR;NP_418315.3
NC_000913.3,b3880,4070515,4071756,-,CDS,yihS;ECK3873;squS;NP_418316.4
NC_000913.3,b3881,4071773,4072651,-,CDS,yihT;ECK3874;squT;NP_418317.1
NC_000913.3,b3882,4072675,4073571,-,CDS,yihU;ECK3875;squU;NP_418318.1
NC_000913.3,b3883,4073739,4074635,+,CDS,yihV;ECK3876;squV;NP_418319.2
NC_000913.3,b3884,4074669,4075454,+,CDS,csqR;ECK3877;yihW;NP_418320.2
NC_000913.3,b3885,4075553,4076152,+,CDS,yihX;ECK3878;NP_418321.4
NC_000913.3,b3886,4076146,4077018,+,CDS,yihY;ECK3879;rbn;NP_418322.1
NC_000913.3,b3887,4077015,4077452,+,CDS,dtd;ECK3880;yihZ;NP_418323.1
NC_000913.3,b3888,4077449,4078438,+,CDS,fabY;ECK3881;yiiD;NP_418324.1
NC_000913.3,b3889,4079291,4079509,+,CDS,yiiE;ECK3882;NP_418325.4
NC_000913.3,b3890,4079751,4079969,+,CDS,yiiF;ECK3883;NP_418326.2
NC_000913.3,b3891,4080299,4081228,-,CDS,fdhE;ECK3884;NP_418327.1
NC_000913.3,b3892,4081225,4081860,-,CDS,fdoI;ECK3885;NP_418328.1
NC_000913.3,b3893,4081857,4082759,-,CDS,fdoH;ECK3886;NP_418329.1
NC_000913.3,b3894,4082772,4085822,-,CDS,fdoG;ECK3887;NP_418330.1
NC_000913.3,b3895,4086016,4086849,+,CDS,fdhD;ECK3888;NP_418331.1
NC_000913.3,b3896,4087002,4088057,+,CDS,yiiG;ECK3889;NP_418332.1
NC_000913.3,b3897,4088107,4089855,-,CDS,frvR;ECK3890;yiiH;NP_418333.1
NC_000913.3,b3898,4089855,4090925,-,CDS,frvX;ECK3891;yiiI;NP_418334.1
NC_000913.3,b3899,4090915,4092366,-,CDS,frvB;ECK3892;yiiJ;NP_418335.4
NC_000913.3,b3900,4092377,4092823,-,CDS,frvA;ECK3893;yiiK;NP_418336.1
NC_000913.3,b3901,4093124,4093438,-,CDS,rhaM;ECK3894;yiiL;NP_418337.1
NC_000913.3,b3902,4093448,4094272,-,CDS,rhaD;ECK3895;NP_418338.1
NC_000913.3,b3903,4094723,4095982,-,CDS,rhaA;ECK3896;YP_026276.1
NC_000913.3,b3904,4095979,4097448,-,CDS,rhaB;ECK3897;NP_418340.1
NC_000913.3,b3905,4097736,4098572,+,CDS,rhaS;ECK3898;rhaC2;NP_418341.1
NC_000913.3,b3906,4098646,4099494,+,CDS,rhaR;ECK3899;rhaC1;NP_418342.2
NC_000913.3,b3907,4099491,4100525,-,CDS,rhaT;ECK3900;NP_418343.1
NC_000913.3,b3908,4100810,4101430,+,CDS,sodA;ECK3901;NP_418344.3
NC_000913.3,b3909,4101690,4102673,+,CDS,kdgT;ECK3902;NP_418345.2
NC_000913.3,b3910,4102822,4103496,+,CDS,yiiM;ECK3903;NP_418346.2
NC_000913.3,b3911,4103602,4104975,-,CDS,cpxA;ecf;ecfB;ECK3904;eup;rssE;ssd;NP_418347.1
NC_000913.3,b3912,4104972,4105670,-,CDS,cpxR;ECK3905;yiiA;NP_418348.1
NC_000913.3,b4484,4105820,4106320,+,CDS,cpxP;b3913;ECK3906;yiiO;YP_026277.1
NC_000913.3,b4716,4106330,4106387,+,ncRNA,cpxQ;ECK4573
NC_000913.3,b3915,4106469,4107371,+,CDS,fieF;ECK3907;yiiP;NP_418350.1
NC_000913.3,b3916,4107552,4108514,+,CDS,pfkA;ECK3908;NP_418351.1
NC_000913.3,b3917,4108834,4109823,+,CDS,sbp;ECK3909;NP_418352.1
NC_000913.3,b3918,4109930,4110685,+,CDS,cdh;ECK3910;NP_418353.1
NC_000913.3,b3919,4110740,4111507,-,CDS,tpiA;ECK3911;tpi;NP_418354.1
NC_000913.3,b3920,4111615,4112214,-,CDS,yiiQ;ECK3912;NP_418355.1
NC_000913.3,b3921,4112315,4112755,+,CDS,yiiR;ECK3913;NP_418356.1
NC_000913.3,b3922,4112967,4113266,+,CDS,yiiS;ECK3914;NP_418357.1
NC_000913.3,b3923,4113293,4113721,+,CDS,uspD;ECK3915;yiiT;NP_418358.1
NC_000913.3,b3924,4113726,4114472,-,CDS,fpr;ECK3916;flxR;mvrA;NP_418359.1
NC_000913.3,b3925,4114569,4115579,-,CDS,glpX;ECK3917;NP_418360.1
NC_000913.3,b3926,4115714,4117222,-,CDS,glpK;ECK3918;NP_418361.1
NC_000913.3,b3927,4117245,4118090,-,CDS,glpF;ECK3919;NP_418362.1
NC_000913.3,b3928,4118515,4118760,+,CDS,zapB;ECK3920;yiiU;NP_418363.1
NC_000913.3,b3929,4118845,4119330,-,CDS,rraA;ECK3921;menG;yiiV;NP_418364.1
NC_000913.3,b3930,4119423,4120349,-,CDS,menA;ECK3922;yiiW;NP_418365.1
NC_000913.3,b3931,4120416,4121747,-,CDS,hslU;clpY;ECK3923;htpI;NP_418366.1
NC_000913.3,b3932,4121757,4122287,-,CDS,hslV;clpQ;ECK3924;htpO;yiiC;NP_418367.1
NC_000913.3,b3933,4122380,4123339,-,CDS,ftsN;ECK3925;msgA;NP_418368.1
NC_000913.3,b3934,4123431,4124456,-,CDS,cytR;ECK3926;NP_418369.1
NC_000913.3,b3935,4124612,4126810,-,CDS,priA;ECK3927;srgA;NP_418370.1
NC_000913.3,b3936,4127013,4127225,+,CDS,rpmE;ECK3928;NP_418371.1
NC_000913.3,b3937,4127286,4127894,-,CDS,yiiX;ECK3929;NP_418372.1
NC_000913.3,b3938,4128078,4128395,-,CDS,metJ;ECK3930;NP_418373.1
NC_000913.3,b3939,4128672,4129832,+,CDS,metB;ECK3931;met-1;NP_418374.1
NC_000913.3,b3940,4129835,4132267,+,CDS,metL;ECK3932;metM;NP_418375.1
NC_000913.3,b3941,4132616,4133506,+,CDS,metF;ECK3933;NP_418376.1
NC_000913.3,b3942,4133835,4136015,+,CDS,katG;ECK3934;NP_418377.1
NC_000913.3,b3943,4136108,4137013,+,CDS,yijE;ECK3935;NP_418378.4
NC_000913.3,b3944,4137040,4137657,-,CDS,yijF;ECK3936;NP_418379.1
NC_000913.3,b3945,4137932,4139035,-,CDS,gldA;ECK3937;NP_418380.4
NC_000913.3,b3946,4139046,4139708,-,CDS,fsaB;ECK3938;talC;yijG;NP_418381.1
NC_000913.3,b3947,4139720,4142221,-,CDS,ptsA;ECK3939;frwA;pt1A;yijH;YP_026278.1
NC_000913.3,b3949,4142530,4143609,+,CDS,frwC;ECK3940;yijJ;NP_418384.1
NC_000913.3,b3950,4143624,4143944,+,CDS,frwB;ECK3941;yijK;NP_418385.1
NC_000913.3,b3951,4143995,4146292,+,CDS,pflD;ECK3942;yijL;NP_418386.1
NC_000913.3,b3952,4146258,4147136,+,CDS,pflC;ECK3943;yijM;NP_418387.3
NC_000913.3,b3953,4147138,4147479,+,CDS,frwD;ECK3944;yijN;NP_418388.1
NC_000913.3,b3954,4147466,4148317,-,CDS,yijO;ECK3945;NP_418389.1
NC_000913.3,b3955,4148532,4150265,-,CDS,eptC;ECK3946;yijP;NP_418390.1
NC_000913.3,b3956,4150447,4153098,-,CDS,ppc;asp;ECK3947;glu;NP_418391.1
NC_000913.3,b3957,4153696,4154847,-,CDS,argE;ECK3948;NP_418392.1
NC_000913.3,b3958,4155001,4156005,+,CDS,argC;Arg2;ECK3949;NP_418393.1
NC_000913.3,b3959,4156013,4156789,+,CDS,argB;ECK3950;NP_418394.3
NC_000913.3,b3960,4156850,4158223,+,CDS,argH;ECK3951;NP_418395.1
NC_000913.3,b4458,4158278,4158394,-,ncRNA,oxyS;ECK3952
NC_000913.3,b3961,4158490,4159407,+,CDS,oxyR;ECK3953;momR;mor;NP_418396.1
NC_000913.3,b3962,4159390,4160790,-,CDS,sthA;ECK3954;sth;udhA;NP_418397.2
NC_000913.3,b3963,4161067,4161771,+,CDS,fabR;ECK3955;yijC;NP_418398.3
NC_000913.3,b3964,4161771,4162130,+,CDS,yijD;ECK3956;NP_418399.1
NC_000913.3,b3965,4162170,4163270,-,CDS,trmA;ECK3957;rT;rumT;NP_418400.1
NC_000913.3,b3966,4163639,4165483,+,CDS,btuB;bfe;cer;ECK3958;NP_418401.1
NC_000913.3,b3967,4165428,4166285,+,CDS,murI;dga;ECK3959;glr;yijA;NP_418402.2
NC_000913.3,b3968,4166659,4168200,+,rRNA,rrsB;ECK3960
NC_000913.3,b3969,4168372,4168447,+,tRNA,gltT;ECK3961;tgtB
NC_000913.3,b3970,4168641,4171544,+,rRNA,rrlB;ECK3962
NC_000913.3,b3971,4171637,4171756,+,rRNA,rrfB;ECK3963
NC_000913.3,b3972,4172057,4173085,+,CDS,murB;ECK3964;yijB;NP_418403.1
NC_000913.3,b3973,4173082,4174047,+,CDS,birA;bioR;dhbB;ECK3965;NP_418404.1
NC_000913.3,b3974,4174076,4175026,-,CDS,coaA;ECK3966;panK;rts;ts-9;NP_418405.1
NC_000913.3,b3976,4175388,4175463,+,tRNA,thrU;ECK3967
NC_000913.3,b3977,4175472,4175556,+,tRNA,tyrU;ECK3968;sup15B;supM;supZ
NC_000913.3,b3978,4175673,4175747,+,tRNA,glyT;ECK3969;sumA;sup15B;supA36
NC_000913.3,b3979,4175754,4175829,+,tRNA,thrT;ECK3970
NC_000913.3,b3980,4175944,4177128,+,CDS,tufB;ECK3971;kirT;pulT;NP_418407.1
NC_000913.3,b3981,4177358,4177741,+,CDS,secE;ECK3972;mbrC;prlG;NP_418408.1
NC_000913.3,b3982,4177743,4178288,+,CDS,nusG;ECK3973;NP_418409.1
NC_000913.3,b3983,4178447,4178875,+,CDS,rplK;ECK3974;relC;NP_418410.1
NC_000913.3,b3984,4178879,4179583,+,CDS,rplA;ECK3975;rpy;NP_418411.1
NC_000913.3,b3985,4179996,4180493,+,CDS,rplJ;ECK3976;NP_418412.1
NC_000913.3,b3986,4180560,4180925,+,CDS,rplL;ECK3977;NP_418413.1
NC_000913.3,b3987,4181245,4185273,+,CDS,rpoB;ECK3978;ftsR;groN;nitB;rif;ron;sdgB;stl;stv;tabD;NP_418414.1
NC_000913.3,b3988,4185350,4189573,+,CDS,rpoC;ECK3979;tabB;NP_418415.1
NC_000913.3,b3989,4189786,4190325,+,CDS,yjaZ;ECK3980;htrC;NP_418416.1
NC_000913.3,b4691,4190327,4190487,-,ncRNA,sroH;ECK4505
NC_000913.3,b3990,4190735,4191868,-,CDS,thiH;ECK3981;thiB;NP_418417.1
NC_000913.3,b3991,4191865,4192635,-,CDS,thiG;ECK3982;thiB;NP_418418.2
NC_000913.3,b4407,4192637,4192837,-,CDS,thiS;ECK3983;thiG1;YP_026279.1
NC_000913.3,b3992,4192821,4193576,-,CDS,thiF;ECK3984;thiA;NP_418420.4
NC_000913.3,b3993,4193569,4194204,-,CDS,thiE;ECK3985;thiA;NP_418421.1
NC_000913.3,b3994,4194204,4196099,-,CDS,thiC;ECK3986;NP_418422.1
NC_000913.3,b3995,4196332,4196808,-,CDS,rsd;ECK3987;yjaE;NP_418423.1
NC_000913.3,b3996,4196903,4197676,+,CDS,nudC;ECK3988;yjaD;YP_026280.1
NC_000913.3,b3997,4197716,4198780,+,CDS,hemE;ECK3989;NP_418425.1
NC_000913.3,b3998,4198790,4199461,+,CDS,nfi;ECK3990;yjaF;NP_418426.2
NC_000913.3,b3999,4199504,4200094,+,CDS,yjaG;ECK3991;NP_418427.1
NC_000913.3,b4000,4200281,4200553,+,CDS,hupA;ECK3992;NP_418428.1
NC_000913.3,b4001,4200566,4201261,+,CDS,yjaH;ECK3993;NP_418429.1
NC_000913.3,b4002,4201263,4201688,-,CDS,zraP;ECK3994;yjaI;zra;NP_418430.2
NC_000913.3,b4003,4201926,4203323,+,CDS,zraS;ECK3995;hydH;NP_418431.1
NC_000913.3,b4004,4203320,4204645,+,CDS,zraR;ECK3996;hydG;NP_418432.1
NC_000913.3,b4005,4204642,4205931,-,CDS,purD;adth;adth(a);ECK3997;NP_418433.1
NC_000913.3,b4006,4205943,4207532,-,CDS,purH;ECK3998;NP_418434.1
NC_000913.3,b4007,4208147,4209688,+,rRNA,rrsE;ECK3999
NC_000913.3,b4008,4209774,4209849,+,tRNA,gltV;ECK4000;tgtE
NC_000913.3,b4009,4210043,4212946,+,rRNA,rrlE;ECK4001
NC_000913.3,b4010,4213040,4213159,+,rRNA,rrfE;ECK4002
NC_000913.3,b4011,4213234,4213617,+,CDS,yjaA;ECK4003;NP_418435.1
NC_000913.3,b4012,4213680,4214123,-,CDS,yjaB;ECK4004;NP_418436.1
NC_000913.3,b4013,4214280,4215209,+,CDS,metA;ECK4005;NP_418437.1
NC_000913.3,b4014,4215478,4217079,+,CDS,aceB;ECK4006;mas;NP_418438.1
NC_000913.3,b4015,4217109,4218413,+,CDS,aceA;ECK4007;icl;NP_418439.1
NC_000913.3,b4016,4218596,4220332,+,CDS,aceK;ECK4008;NP_418440.1
NC_000913.3,b4830,4218879,4218963,+,ncRNA,aceK-int;ECK4687
NC_000913.3,b4017,4220301,4222487,-,CDS,arpA;arp;ECK4009;yjaC;NP_418441.1
NC_000913.3,b4018,4222804,4223628,-,CDS,iclR;ECK4010;NP_418442.2
NC_000913.3,b4019,4223828,4227511,+,CDS,metH;ECK4011;NP_418443.1
NC_000913.3,b4020,4227731,4229362,+,CDS,yjbB;ECK4012;NP_418444.1
NC_000913.3,b4021,4229453,4230142,-,CDS,pepE;ECK4013;NP_418445.1
NC_000913.3,b4022,4230354,4231226,+,CDS,rluF;ECK4014;yjbC;NP_418446.1
NC_000913.3,b4023,4231359,4231631,-,CDS,yjbD;ECK4015;NP_418447.1
NC_000913.3,b4024,4231884,4233233,-,CDS,lysC;apk;ECK4016;NP_418448.1
NC_000913.3,b4025,4233758,4235407,+,CDS,pgi;ECK4017;NP_418449.1
NC_000913.3,b4026,4235906,4236148,+,CDS,yjbE;ECK4018;NP_418450.1
NC_000913.3,b4027,4236262,4236900,+,CDS,yjbF;ECK4019;NP_418451.4
NC_000913.3,b4028,4236897,4237634,+,CDS,yjbG;ECK4020;NP_418452.1
NC_000913.3,b4029,4237634,4239730,+,CDS,yjbH;ECK4021;NP_418453.1
NC_000913.3,b4620,4239777,4240055,-,CDS,yjbT;ECK4428;YP_001165332.1
NC_000913.3,b4030,4240325,4240735,+,CDS,psiE;ECK4022;yjbA;NP_418454.1
NC_000913.3,b4031,4240779,4242254,-,CDS,xylE;ECK4023;NP_418455.1
NC_000913.3,b4807,4242531,4242633,-,ncRNA,malH;ECK4664
NC_000913.3,b4032,4242626,4243516,-,CDS,malG;ECK4024;NP_418456.1
NC_000913.3,b4033,4243531,4245075,-,CDS,malF;ECK4025;NP_418457.1
NC_000913.3,b4034,4245229,4246419,-,CDS,malE;ECK4026;NP_418458.1
NC_000913.3,b4035,4246784,4247899,+,CDS,malK;ECK4027;malB;NP_418459.1
NC_000913.3,b4036,4247971,4249311,+,CDS,lamB;ECK4028;malB;malL;NP_418460.1
NC_000913.3,b4037,4249554,4250474,+,CDS,malM;ECK4029;molA;NP_418461.1
NC_000913.3,b4039,4252506,4253003,+,CDS,ubiC;ECK4031;NP_418463.4
NC_000913.3,b4040,4253016,4253888,+,CDS,ubiA;cyr;ECK4032;NP_418464.1
NC_000913.3,b4041,4254043,4256466,-,CDS,plsB;ECK4033;NP_418465.4
NC_000913.3,b4042,4256637,4257005,+,CDS,dgkA;ECK4034;NP_418466.1
NC_000913.3,b4043,4257115,4257723,+,CDS,lexA;ECK4035;exrA;spr;tsl;umuA;NP_418467.1
NC_000913.3,b4044,4257742,4259121,+,CDS,dinF;ECK4036;NP_418468.3
NC_000913.3,b4045,4259237,4259446,+,CDS,yjbJ;ECK4037;NP_418469.1
NC_000913.3,b4046,4259488,4260003,-,CDS,zur;ECK4038;yjbK;znuR;NP_418470.4
NC_000913.3,b4047,4260321,4260575,+,CDS,yjbL;ECK4039;NP_418471.1
NC_000913.3,b4048,4260599,4261306,+,CDS,yjbM;ECK4040;NP_418472.1
NC_000913.3,b4049,4261669,4262706,+,CDS,dusA;ECK4041;yjbN;NP_418473.3
NC_000913.3,b4050,4262840,4263082,+,CDS,pspG;ECK4042;yjbO;NP_418474.4
NC_000913.3,b4758,4263139,4263249,+,ncRNA,pspH;ECK4615
NC_000913.3,b4051,4263248,4264231,-,CDS,qorA;ECK4043;hcz;hzc;qor;NP_418475.1
NC_000913.3,b4052,4264314,4265729,+,CDS,dnaB;ECK4044;groP;grpA;grpD;NP_418476.1
NC_000913.3,b4053,4265782,4266861,+,CDS,alr;alr5;ECK4045;NP_418477.1
NC_000913.3,b4054,4267114,4268307,+,CDS,tyrB;ECK4046;NP_418478.1
NC_000913.3,b4621,4268809,4269012,-,CDS,yjbS;ECK4429;YP_001165333.1
NC_000913.3,b4055,4269414,4270127,+,CDS,aphA;ECK4047;hobH;yjbP;NP_418479.1
NC_000913.3,b4056,4270238,4270654,+,CDS,yjbQ;ECK4048;NP_418480.1
NC_000913.3,b4057,4270658,4271014,+,CDS,yjbR;ECK4049;NP_418481.1
NC_000913.3,b4058,4271049,4273871,-,CDS,uvrA;dar;dinE;ECK4050;NP_418482.1
NC_000913.3,b4059,4274125,4274661,+,CDS,ssb;ECK4051;exrB;lexC;NP_418483.1
NC_000913.3,b4060,4274760,4275041,-,CDS,yjcB;ECK4052;NP_418484.4
NC_000913.3,b4061,4275471,4277057,+,CDS,pdeC;ECK4053;yjcC;NP_418485.1
NC_000913.3,b4062,4277060,4277383,-,CDS,soxS;ECK4054;NP_418486.1
NC_000913.3,b4063,4277469,4277933,+,CDS,soxR;ECK4055;marC;NP_418487.1
NC_000913.3,b4459,4277926,4278066,-,ncRNA,ryjA;ECK4056;psrA24;sraL
NC_000913.3,b4064,4278479,4279828,+,CDS,ghxP;ECK4057;yjcD;NP_418488.1
NC_000913.3,b4065,4279980,4281629,+,CDS,yjcE;ECK4058;NP_418489.1
NC_000913.3,b4066,4281783,4283075,-,CDS,yjcF;ECK4059;NP_418490.1
NC_000913.3,b4067,4283253,4284902,-,CDS,actP;ECK4060;yjcG;NP_418491.1
NC_000913.3,b4068,4284899,4285213,-,CDS,yjcH;ECK4061;NP_418492.1
NC_000913.3,b4069,4285413,4287371,-,CDS,acs;acsA;ECK4062;yfaC;NP_418493.1
NC_000913.3,b4821,4287611,4287667,+,CDS,ytcB;ECK4678;YP_010283918.1
NC_000913.3,b4070,4287764,4289200,+,CDS,nrfA;ECK4063;NP_418494.1
NC_000913.3,b4071,4289245,4289811,+,CDS,nrfB;ECK4064;yjcI;NP_418495.2
NC_000913.3,b4072,4289808,4290479,+,CDS,nrfC;ECK4065;yjcJ;NP_418496.1
