genome,locus_tag,start,end,strand,type,gene_names
NC_000913.2,b3547,3708822,3710030,-,CDS,yhjX;ECK3534;JW3516;oxlT?;NP_418003.1
NC_000913.2,b3548,3710259,3710957,-,CDS,yhjY;ECK3535;JW5659;NP_418004.4
NC_000913.2,b3549,3711115,3711678,+,CDS,tag;ECK3536;JW3518;tagA;NP_418005.1
NC_000913.2,b3550,3711675,3712115,+,CDS,yiaC;ECK3537;JW3519;NP_418006.1
NC_000913.2,b3551,3712084,3714417,-,CDS,bisC;ECK3538;JW5940;NP_418007.3
NC_000913.2,b3552,3714570,3715229,+,CDS,yiaD;ECK3539;JW5657;YP_026228.1
NC_000913.2,b3553,3715333,3716307,+,CDS,ghrB;ECK3540;JW5656;tkrA;yiaE;NP_418009.2
NC_000913.2,b3554,3716357,3717067,-,CDS,yiaF;ECK3541;JW5655;NP_418010.2
NC_000913.2,b3555,3717501,3717791,+,CDS,yiaG;ECK3542;JW3524;NP_418011.1
NC_000913.2,b3556,3718072,3718284,+,CDS,cspA;ECK3543;JW3525;NP_418012.1
NC_000913.2,b4455,3718471,3718623,-,CDS,hokA;ECK3544;JW3526;yiaZ;YP_026229.1
NC_000913.2,b3557,3718703,3719224,+,CDS,insJ;ECK3545;NP_418014.1
NC_000913.2,b3558,3719221,3720072,+,CDS,insK;dinS;ECK3546;NP_418015.1
NC_000913.2,b3559,3720351,3722420,-,CDS,glyS;ECK3547;gly-act;JW3530;NP_418016.1
NC_000913.2,b3560,3722430,3723341,-,CDS,glyQ;cfcA;ECK3548;glyS;JW3531;NP_418017.1
NC_000913.2,b4553,3723436,3723735,-,CDS,ysaB;ECK3549;JW3532;YP_588469.1
NC_000913.2,b3561,3723910,3724905,+,CDS,wecH;ECK3550;JW3533;yiaH;NP_418018.1
NC_000913.2,b3562,3724947,3725384,-,CDS,yiaA;ECK3551;JW3534;NP_418019.4
NC_000913.2,b3563,3725430,3725771,-,CDS,yiaB;ECK3552;JW5654;NP_418020.2
NC_000913.2,b3564,3725940,3727394,-,CDS,xylB;ECK3553;JW3536;NP_418021.1
NC_000913.2,b3565,3727466,3728788,-,CDS,xylA;ECK3554;JW3537;NP_418022.1
NC_000913.2,b3566,3729154,3730146,+,CDS,xylF;ECK3555;JW3538;xylT;NP_418023.1
NC_000913.2,b3567,3730224,3731765,+,CDS,xylG;ECK3556;JW3539;NP_418024.1
NC_000913.2,b3568,3731743,3732924,+,CDS,xylH;ECK3557;JW3540;NP_418025.1
NC_000913.2,b3569,3733002,3734180,+,CDS,xylR;ECK3558;JW3541;NP_418026.1
NC_000913.2,b3570,3734376,3735200,-,CDS,bax;ECK3559;JW5653;YP_026230.1
NC_000913.2,b3571,3735520,3737550,+,CDS,malS;ECK3560;JW3543;NP_418028.1
NC_000913.2,b3572,3737728,3738981,+,CDS,avtA;ECK3561;JW5652;YP_026231.1
NC_000913.2,b3573,3739132,3739605,-,CDS,ysaA;ECK3562;JW3545;NP_418030.1
NC_000913.2,b3574,3739707,3740555,-,CDS,yiaJ;ECK3563;JW3546;NP_418031.1
NC_000913.2,b3575,3740756,3741754,+,CDS,yiaK;ECK3564;JW3547;NP_418032.1
NC_000913.2,b3576,3741766,3742233,+,CDS,yiaL;ECK3565;JW3548;NP_418033.1
NC_000913.2,b3577,3742351,3742824,+,CDS,yiaM;ECK3566;JW3549;NP_418034.1
NC_000913.2,b3578,3742827,3744104,+,CDS,yiaN;ECK3567;JW5651;YP_026232.1
NC_000913.2,b3579,3744117,3745103,+,CDS,yiaO;ECK3568;JW3551;NP_418036.1
NC_000913.2,b3580,3745107,3746603,+,CDS,lyxK;ECK3569;JW3552;lyx;xylK;yiaP;NP_418037.1
NC_000913.2,b3581,3746600,3747262,+,CDS,yiaQ;ECK3570;JW3553;sgbH;NP_418038.1
NC_000913.2,b3582,3747255,3748115,+,CDS,yiaR;ECK3571;JW5650;sgbU;NP_418039.2
NC_000913.2,b3583,3748109,3748804,+,CDS,yiaS;ECK3572;JW3555;sgbE;NP_418040.1
NC_000913.2,b3584,3749151,3749891,-,CDS,yiaT;ECK3573;JW3556;NP_418041.1
NC_000913.2,b3585,3750015,3750989,+,CDS,yiaU;ECK3574;JW3557;NP_418042.1
NC_000913.2,b3586,3750986,3752122,-,CDS,yiaV;ECK3575;JW3558;NP_418043.1
NC_000913.2,b3587,3752128,3752451,-,CDS,yiaW;ECK3576;JW3559;NP_418044.1
NC_000913.2,b3588,3752996,3754534,-,CDS,aldB;ECK3577;JW3561;yiaX;NP_418045.4
NC_000913.2,b3589,3754699,3755850,-,CDS,yiaY;ECK3578;JW5648;YP_026233.1
NC_000913.2,b3590,3756040,3757884,-,CDS,selB;ECK3579;fdhA;JW3563;NP_418047.1
NC_000913.2,b3591,3757881,3759272,-,CDS,selA;ECK3580;fdhA;JW3564;NP_418048.1
NC_000913.2,b3592,3759370,3759978,-,CDS,yibF;ECK3581;JW3565;NP_418049.1
NC_000913.2,b3593,3760206,3764339,+,CDS,rhsA;ECK3582;JW3566;NP_418050.1
NC_000913.2,b3594,3764360,3765202,+,CDS,yibA;ECK3583;JW3568;NP_418051.1
NC_000913.2,b3596,3766200,3766661,+,CDS,yibG;ECK3585;JW3570;NP_418053.1
NC_000913.2,b3597,3768266,3769402,-,CDS,yibH;ECK3586;JW3571;NP_418054.1
NC_000913.2,b3598,3769405,3769767,-,CDS,yibI;ECK3587;JW3572;NP_418055.1
NC_000913.2,b3599,3770304,3772217,+,CDS,mtlA;ECK3588;JW3573;mtlC;NP_418056.1
NC_000913.2,b3600,3772447,3773595,+,CDS,mtlD;ECK3589;JW3574;NP_418057.1
NC_000913.2,b3601,3773595,3774182,+,CDS,mtlR;ECK3590;JW3575;NP_418058.1
NC_000913.2,b4554,3774194,3774403,-,CDS,yibT;ECK3591;JW3576;YP_588470.1
NC_000913.2,b3602,3774688,3775050,+,CDS,yibL;ECK3592;JW3577;NP_418059.1
NC_000913.2,b3603,3775422,3777077,+,CDS,lldP;ECK3593;JW3578;lct;lctP;NP_418060.1
NC_000913.2,b3604,3777077,3777853,+,CDS,lldR;ECK3594;JW3579;lct;lctR;NP_418061.1
NC_000913.2,b3605,3777850,3779040,+,CDS,lldD;ECK3595;JW3580;lct;lctD;NP_418062.1
NC_000913.2,b3606,3779238,3779711,+,CDS,trmL;ECK3596;JW3581;yibK;NP_418063.1
NC_000913.2,b3607,3779764,3780585,-,CDS,cysE;ECK3597;JW3582;NP_418064.1
NC_000913.2,b3608,3780665,3781684,-,CDS,gpsA;ECK3598;JW3583;NP_418065.1
NC_000913.2,b3609,3781684,3782151,-,CDS,secB;ECK3599;JW3584;NP_418066.1
NC_000913.2,b3610,3782214,3782465,-,CDS,grxC;ECK3600;JW3585;yibM;NP_418067.1
NC_000913.2,b3611,3782607,3783038,-,CDS,yibN;ECK3601;JW3586;NP_418068.1
NC_000913.2,b3612,3783283,3784827,+,CDS,gpmM;ECK3602;gpmC;gpmI;JW3587;pgmI;yibO;NP_418069.1
NC_000913.2,b3613,3784861,3786120,+,CDS,envC;ECK3603;JW5646;slm11;yibP;NP_418070.6
NC_000913.2,b3614,3786124,3787083,+,CDS,yibQ;ECK3604;JW5645;NP_418071.4
NC_000913.2,b3615,3787070,3788104,-,CDS,yibD;ECK3605;JW3590;NP_418072.1
NC_000913.2,b3616,3788343,3789368,-,CDS,tdh;ECK3606;JW3591;NP_418073.1
NC_000913.2,b3617,3789378,3790574,-,CDS,kbl;ECK3607;JW3592;NP_418074.1
NC_000913.2,b3618,3790849,3791706,-,CDS,yibB;ECK3608;htrL;JW5644;NP_418075.2
NC_000913.2,b3619,3792010,3792942,+,CDS,hldD;ECK3609;gmhD;htrM;JW3594;nbsB;rfaD;waaD;NP_418076.1
NC_000913.2,b3620,3792952,3793998,+,CDS,waaF;ECK3610;JW3595;rfaF;NP_418077.1
NC_000913.2,b3621,3794002,3794961,+,CDS,waaC;ECK3611;JW3596;rfaC;yibC;NP_418078.1
NC_000913.2,b3622,3794971,3796230,+,CDS,waaL;ECK3612;JW3597;rfaL;NP_418079.1
NC_000913.2,b3623,3796262,3797335,-,CDS,waaU;ECK3613;JW3598;rfaK;waaK;NP_418080.1
NC_000913.2,b3624,3797368,3798219,-,CDS,waaZ;ECK3614;JW3599;rfaZ;NP_418081.1
NC_000913.2,b3625,3798290,3798988,-,CDS,waaY;ECK3615;JW3600;rfaY;NP_418082.1
NC_000913.2,b3626,3799006,3800022,-,CDS,waaJ;ECK3616;JW3601;rfaJ;waaR;NP_418083.1
NC_000913.2,b3627,3800062,3801081,-,CDS,waaR;ECK3617;JW3602;rfaI;waaI;waaJ;NP_418084.1
NC_000913.2,b3628,3801081,3802160,-,CDS,waaB;ECK3618;JW3603;lps;phx*;rfaB;syn*;NP_418085.2
NC_000913.2,b3629,3802204,3803139,-,CDS,waaS;ECK3619;JW3604;rfaS;NP_418086.1
NC_000913.2,b3630,3803176,3803973,-,CDS,waaP;ECK3620;JW3605;rfaP;NP_418087.1
NC_000913.2,b3631,3803966,3805090,-,CDS,waaG;ECK3621;JW3606;rfaG;NP_418088.1
NC_000913.2,b3632,3805087,3806121,-,CDS,waaQ;ECK3622;JW3607;rfaQ;NP_418089.1
NC_000913.2,b3633,3806563,3807840,+,CDS,waaA;ECK3623;JW3608;kdtA;NP_418090.1
NC_000913.2,b3634,3807848,3808327,+,CDS,coaD;ECK3624;JW3609;kdtB;yicA;NP_418091.1
NC_000913.2,b3635,3808366,3809175,-,CDS,mutM;ECK3625;fpg;JW3610;NP_418092.1
NC_000913.2,b3636,3809273,3809440,-,CDS,rpmG;ECK3626;JW3611;NP_418093.1
NC_000913.2,b3637,3809461,3809697,-,CDS,rpmB;ECK3627;JW3612;NP_418094.1
NC_000913.2,b3638,3809914,3810582,-,CDS,yicR;ECK3628;JW5643;radC;NP_418095.4
NC_000913.2,b3639,3810754,3811974,+,CDS,dfp;coaBC;ECK3629;JW5642;NP_418096.4
NC_000913.2,b3640,3811955,3812410,+,CDS,dut;dnaS;ECK3630;JW3615;sof;NP_418097.1
NC_000913.2,b3641,3812517,3813113,+,CDS,slmA;ECK3631;JW5641;ttk;yicB;NP_418098.4
NC_000913.2,b3642,3813150,3813791,-,CDS,pyrE;ECK3632;JW3617;NP_418099.1
NC_000913.2,b3643,3813886,3814572,-,CDS,rph;ECK3633;JW3618;YP_001491547.1
NC_000913.2,b3644,3814699,3815562,+,CDS,yicC;ECK3634;JW3619;NP_418101.1
NC_000913.2,b3645,3815783,3816607,+,CDS,dinD;ECK3635;JW3620;pcsA;yicD;NP_418102.2
NC_000913.2,b3646,3816897,3817514,+,CDS,yicG;ECK3636;JW3621;NP_418103.4
NC_000913.2,b3647,3817511,3819193,-,CDS,ligB;ECK3637;JW3622;yicF;NP_418104.2
NC_000913.2,b3648,3819451,3820074,+,CDS,gmk;ECK3638;JW3623;spoR;NP_418105.1
NC_000913.2,b3649,3820129,3820404,+,CDS,rpoZ;ECK3639;JW3624;spoS;NP_418106.1
NC_000913.2,b3650,3820423,3822531,+,CDS,spoT;ECK3640;JW3625;NP_418107.1
NC_000913.2,b3651,3822538,3823227,+,CDS,trmH;ECK3641;JW3626;spoU;NP_418108.1
NC_000913.2,b3652,3823233,3825314,+,CDS,recG;ECK3642;JW3627;radC;spoV;NP_418109.1
NC_000913.2,b3653,3825483,3826688,-,CDS,gltS;ECK3643;gltC;JW3628;NP_418110.1
NC_000913.2,b3654,3826968,3828359,+,CDS,xanP;ECK3644;JW3629;yicE;NP_418111.1
NC_000913.2,b3655,3828480,3830189,+,CDS,yicH;ECK3645;JW3630;NP_418112.1
NC_000913.2,b3656,3830242,3832560,-,CDS,yicI;ECK3646;JW3631;NP_418113.1
NC_000913.2,b3657,3832570,3833952,-,CDS,yicJ;ECK3647;JW5939;NP_418114.4
NC_000913.2,b3658,3834245,3834339,+,tRNA,selC;ECK3648;fdhC;JWR0081
NC_000913.2,b3659,3834976,3836160,+,CDS,setC;ECK3649;JW3633;yicK;NP_418115.1
NC_000913.2,b3660,3836271,3837194,+,CDS,yicL;ECK3650;JW3634;NP_418116.1
NC_000913.2,b3661,3837198,3838016,-,CDS,nlpA;ECK3651;JW3635;NP_418117.1
NC_000913.2,b4555,3838238,3838531,+,CDS,yicS;ECK3652;JW5965;YP_588471.1
NC_000913.2,b3662,3838572,3839762,-,CDS,nepI;ECK3653;gaiA;JW5938;yicM;NP_418118.2
NC_000913.2,b3663,3839973,3840425,-,CDS,yicN;ECK3654;JW5637;NP_418119.2
NC_000913.2,b3664,3840478,3841812,-,CDS,yicO;ECK3655;JW5636;pbuA;NP_418120.2
NC_000913.2,b3665,3841987,3843753,+,CDS,ade;adeC;adu;ECK3656;JW3640;yicP;NP_418121.1
NC_000913.2,b3666,3843799,3845190,-,CDS,uhpT;ECK3657;JW3641;NP_418122.1
NC_000913.2,b3667,3845328,3846647,-,CDS,uhpC;ECK3658;JW3642;NP_418123.2
NC_000913.2,b3668,3846657,3848159,-,CDS,uhpB;ECK3659;JW3643;NP_418124.4
NC_000913.2,b3669,3848159,3848749,-,CDS,uhpA;ECK3660;JW3644;NP_418125.1
NC_000913.2,b3670,3848825,3849115,-,CDS,ilvN;ECK3661;JW3645;NP_418126.1
NC_000913.2,b3671,3849119,3850807,-,CDS,ilvB;ECK3662;JW3646;NP_418127.1
NC_000913.2,b3672,3850913,3851011,-,CDS,ivbL;ECK3663;JW3647;NP_418128.1
NC_000913.2,b4616,3851141,3851280,-,antisense_RNA,istR;ECK4425;psr19;psrA19
NC_000913.2,b4618,3851576,3851665,+,CDS,tisB;ECK4427;ysdA;ysdB;YP_001165331.1
NC_000913.2,b3673,3851945,3853129,+,CDS,emrD;ECK3664;JW5634;yicQ;NP_418129.2
NC_000913.2,b3674,3853137,3853634,-,CDS,yidF;ECK3665;JW3650;NP_418130.1
NC_000913.2,b3675,3853631,3853993,-,CDS,yidG;ECK3666;JW3651;NP_418131.1
NC_000913.2,b3676,3853983,3854330,-,CDS,yidH;ECK3667;JW3652;NP_418132.1
NC_000913.2,b3677,3854438,3854887,+,CDS,yidI;ECK3668;JW3653;NP_418133.1
NC_000913.2,b3678,3854934,3856427,-,CDS,yidJ;ECK3669;JW3654;NP_418134.1
NC_000913.2,b3679,3856424,3858139,-,CDS,yidK;ECK3670;JW3655;NP_418135.1
NC_000913.2,b3680,3858306,3859199,+,CDS,yidL;ECK3671;JW3656;NP_418136.2
NC_000913.2,b3684,3861922,3862638,+,CDS,yidP;ECK3676;JW3661;NP_418139.1
NC_000913.2,b3685,3862635,3864296,-,CDS,yidE;ECK3677;JW3662;yibE;NP_418140.4
NC_000913.2,b3686,3864492,3864920,-,CDS,ibpB;ECK3678;hslS;htpE;JW3663;NP_418141.2
NC_000913.2,b3687,3865032,3865445,-,CDS,ibpA;ECK3679;hslT;htpN;JW3664;NP_418142.1
NC_000913.2,b3688,3865751,3866083,+,CDS,yidQ;ecfI;ECK3680;JW5633;NP_418143.2
NC_000913.2,b3689,3866085,3867332,-,CDS,yidR;ECK3681;JW5860;NP_418144.3
NC_000913.2,b3690,3867400,3868464,+,CDS,cbrA;ECK3682;JW5631;yidS;NP_418145.2
NC_000913.2,b3691,3868461,3869753,-,CDS,dgoT;ECK3683;JW5859;yidT;NP_418146.4
NC_000913.2,b4478,3869873,3871021,-,CDS,dgoD;ECK3684;JW5629;yidU;YP_026237.1
NC_000913.2,b4477,3871018,3871635,-,CDS,dgoA;ECK3685;JW5628;yidU;YP_026238.1
NC_000913.2,b3693,3871619,3872497,-,CDS,dgoK;ECK3686;JW3670;yidV;NP_418148.1
NC_000913.2,b4479,3872494,3873183,-,CDS,dgoR;ECK3687;JW5627;yidW;YP_026239.1
NC_000913.2,b3696,3873461,3874117,+,CDS,yidX;ECK3688;JW5858;YP_026240.1
NC_000913.2,b3697,3874163,3874975,-,CDS,yidA;ECK3689;JW3674;NP_418152.1
NC_000913.2,b3698,3875090,3875488,-,CDS,yidB;ECK3690;JW3675;NP_418153.4
NC_000913.2,b3699,3875728,3878142,-,CDS,gyrB;acrB;Cou;ECK3691;himB;hisU;hopA;JW5625;nalC;parA;pcbA;pcpA;YP_026241.1
NC_000913.2,b3700,3878171,3879244,-,CDS,recF;ECK3692;JW3677;uvrF;NP_418155.1
NC_000913.2,b3701,3879244,3880344,-,CDS,dnaN;ECK3693;JW3678;NP_418156.1
NC_000913.2,b3702,3880349,3881752,-,CDS,dnaA;ECK3694;hsm-2;JW3679;NP_418157.1
NC_000913.2,b3703,3882359,3882499,+,CDS,rpmH;ECK3695;JW3680;rimA;ssaF;NP_418158.1
NC_000913.2,b3704,3882516,3882875,+,CDS,rnpA;ECK3696;JW3681;NP_418159.1
NC_000913.2,b4557,3882839,3883096,+,CDS,yidD;ECK3697;JW3682;YP_588472.1
NC_000913.2,b3705,3883099,3884745,+,CDS,yidC;ECK3698;JW3683;NP_418161.1
NC_000913.2,b3706,3884851,3886215,+,CDS,mnmE;ECK3699;JW3684;thdF;trmE;NP_418162.1
NC_000913.2,b3707,3886458,3886532,+,CDS,tnaC;ECK3700;JW3685;tnaL;NP_418163.1
NC_000913.2,b3708,3886753,3888168,+,CDS,tnaA;ECK3701;ind;JW3686;NP_418164.4
NC_000913.2,b3709,3888259,3889506,+,CDS,tnaB;ECK3702;JW5619;JW5622;tnaP;trpP;NP_418165.1
NC_000913.2,b3710,3889638,3890813,+,CDS,mdtL;ECK3703;JW3688;yidY;NP_418166.1
NC_000913.2,b3711,3890788,3891747,+,CDS,yidZ;ECK3704;JW3689;NP_418167.1
NC_000913.2,b3712,3891904,3892653,+,CDS,yieE;ECK3705;JW3690;NP_418168.2
NC_000913.2,b3713,3892675,3893241,+,CDS,chrR;ECK3706;JW3691;yieF;NP_418169.1
NC_000913.2,b3714,3893295,3894632,-,CDS,purP;ECK3707;JW3692;yieG;NP_418170.1
NC_000913.2,b3715,3894797,3895462,+,CDS,yieH;ECK3708;JW3693;NP_418171.1
NC_000913.2,b3716,3895529,3895996,+,CDS,cbrB;ECK3709;JW3694;yieI;NP_418172.1
NC_000913.2,b3717,3896045,3896632,+,CDS,cbrC;ECK3710;JW3695;yieJ;NP_418173.1
NC_000913.2,b3718,3896694,3897416,-,CDS,yieK;ECK3711;JW5613;YP_026242.1
NC_000913.2,b3719,3897431,3898600,-,CDS,yieL;ECK3712;JW5612;NP_418175.3
NC_000913.2,b3720,3898627,3900243,-,CDS,bglH;ECK3713;JW3698;yieC;NP_418176.1
NC_000913.2,b3721,3900312,3901724,-,CDS,bglB;ECK3714;JW3699;NP_418177.1
NC_000913.2,b3722,3901743,3903620,-,CDS,bglF;bglC;bglS;ECK3715;JW3700;NP_418178.1
NC_000913.2,b3723,3903754,3904590,-,CDS,bglG;bglC;bglR;bglS;ECK3716;JW3701;NP_418179.1
NC_000913.2,b3724,3904876,3905601,-,CDS,phoU;ECK3717;JW3702;phoT;NP_418180.1
NC_000913.2,b3725,3905616,3906389,-,CDS,pstB;ECK3718;JW3703;phoT;NP_418181.1
NC_000913.2,b3726,3906572,3907462,-,CDS,pstA;ECK3719;JW3704;phoR2b;phoT;R2pho;NP_418182.1
NC_000913.2,b3727,3907462,3908421,-,CDS,pstC;ECK3720;JW3705;phoW;NP_418183.1
NC_000913.2,b3728,3908508,3909548,-,CDS,pstS;ECK3721;JW3706;nmpA;phoR2a;phoS;R2pho;NP_418184.1
NC_000913.2,b3729,3909862,3911691,-,CDS,glmS;ECK3722;JW3707;NP_418185.1
NC_000913.2,b3730,3911853,3913223,-,CDS,glmU;ECK3723;JW3708;tms;yieA;NP_418186.1
NC_000913.2,b3731,3913576,3913995,-,CDS,atpC;ECK3724;JW3709;papG;uncC;NP_418187.1
NC_000913.2,b3732,3914016,3915398,-,CDS,atpD;ECK3725;JW3710;papB;uncD;NP_418188.1
NC_000913.2,b3733,3915425,3916288,-,CDS,atpG;ECK3726;JW3711;papC;uncG;NP_418189.1
NC_000913.2,b3734,3916339,3917880,-,CDS,atpA;ECK3727;JW3712;papA;uncA;NP_418190.1
NC_000913.2,b3735,3917893,3918426,-,CDS,atpH;ECK3728;JW3713;papE;uncH;NP_418191.1
NC_000913.2,b3736,3918441,3918911,-,CDS,atpF;ECK3729;JW3714;papF;uncF;NP_418192.1
NC_000913.2,b3737,3918973,3919212,-,CDS,atpE;ECK3730;JW3715;papH;uncE;NP_418193.1
NC_000913.2,b3738,3919259,3920074,-,CDS,atpB;ECK3731;JW3716;papD;uncB;NP_418194.1
NC_000913.2,b3739,3920083,3920463,-,CDS,atpI;ECK3732;JW5611;uncI;NP_418195.2
NC_000913.2,b3740,3921080,3921703,-,CDS,rsmG;ECK3733;gidB;JW3718;NP_418196.1
NC_000913.2,b3741,3921767,3923656,-,CDS,mnmG;ECK3734;gidA;JW3719;mnmB;trmF;NP_418197.1
NC_000913.2,b3742,3924035,3924478,-,CDS,mioC;ECK3736;JW3720;yieB;NP_418198.1
NC_000913.2,b3743,3924568,3925026,-,CDS,asnC;ECK3737;JW3721;NP_418199.1
NC_000913.2,b3744,3925178,3926170,+,CDS,asnA;ECK3738;JW3722;NP_418200.1
NC_000913.2,b3745,3926175,3927626,-,CDS,viaA;ECK3739;JW5610;yieD;yieM;YP_026243.1
NC_000913.2,b3746,3927620,3929116,-,CDS,ravA;ECK3740;JW3725;yieN;NP_418202.4
NC_000913.2,b3747,3929339,3931207,+,CDS,kup;ECK3741;JW5609;trkD;YP_026244.1
NC_000913.2,b3748,3931374,3931793,+,CDS,rbsD;ECK3742;JW5857;rbsP;NP_418204.2
NC_000913.2,b3749,3931801,3933306,+,CDS,rbsA;ECK3743;JW3728;rbsP;rbsT;NP_418205.1
NC_000913.2,b3750,3933311,3934276,+,CDS,rbsC;ECK3744;JW3729;rbsP;rbsT;NP_418206.1
NC_000913.2,b3751,3934301,3935191,+,CDS,rbsB;ECK3745;JW3730;prlB;rbsP;NP_418207.1
NC_000913.2,b3752,3935317,3936246,+,CDS,rbsK;ECK3746;JW3731;NP_418208.1
NC_000913.2,b3753,3936250,3937242,+,CDS,rbsR;ECK3747;JW3732;NP_418209.1
NC_000913.2,b3754,3937208,3938635,-,CDS,hsrA;ECK3748;JW3733;yieO;NP_418210.1
NC_000913.2,b3755,3938658,3939350,-,CDS,yieP;ECK3749;JW5608;YP_026245.1
NC_000913.2,b3756,3939831,3941372,+,rRNA,rrsC;ECK3750;JWR0082
NC_000913.2,b3757,3941458,3941533,+,tRNA,gltU;ECK3751;JWR0083;tgtC
NC_000913.2,b3758,3941727,3944630,+,rRNA,rrlC;ECK3752;JWR0084
NC_000913.2,b3759,3944723,3944842,+,rRNA,rrfC;ECK3753;JWR0085
NC_000913.2,b3760,3944895,3944971,+,tRNA,aspT;ECK3754;JWR0086;tasC
NC_000913.2,b3761,3944980,3945055,+,tRNA,trpT;ECK3755;JWR0087;su7;su8;su9;supU;supV
NC_000913.2,b4480,3945151,3945990,-,CDS,hdfR;apeR?;ECK3756;JW5607;yifA;yifD;YP_026246.1
NC_000913.2,b3764,3946109,3946447,+,CDS,yifE;ECK3757;JW3737;NP_418213.1
NC_000913.2,b3765,3946472,3947992,-,CDS,yifB;ECK3758;JW3738;NP_418214.2
NC_000913.2,b3766,3948345,3948443,+,CDS,ilvL;ECK3759;JW3739;NP_418215.1
NC_000913.2,b4669,3948530,3948580,+,CDS,ilvX;ECK4484;YP_002791259.1
NC_000913.2,b3769,3950224,3950487,+,CDS,ilvM;ECK3761;JW3742;NP_418217.1
NC_000913.2,b3770,3950507,3951436,+,CDS,ilvE;ECK3762;JW5606;YP_026247.1
NC_000913.2,b3771,3951501,3953351,+,CDS,ilvD;ECK3763;JW5605;YP_026248.1
NC_000913.2,b3772,3953354,3954898,+,CDS,ilvA;ECK3764;JW3745;NP_418220.1
NC_000913.2,b3773,3954950,3955843,-,CDS,ilvY;ECK3765;JW3746;NP_418221.1
NC_000913.2,b3774,3955993,3957468,+,CDS,ilvC;ECK3766;JW3747;NP_418222.1
NC_000913.2,b3775,3957555,3957836,-,CDS,ppiC;ECK3767;JW3748;parvA;NP_418223.1
NC_000913.2,b3778,3958700,3960721,+,CDS,rep;dasC;ECK3770;JW5604;mbrA;mmrA?;YP_026251.1
NC_000913.2,b3779,3960768,3962252,-,CDS,gpp;ECK3771;gppA;JW5603;YP_026252.1
NC_000913.2,b3780,3962388,3963653,-,CDS,rhlB;ECK3772;JW3753;mmrA?;NP_418227.1
NC_000913.2,b3781,3963784,3964113,+,CDS,trxA;dasC;ECK3773;fip;fipA;JW5856;tsnC;NP_418228.2
NC_000913.2,b3783,3964440,3965699,+,CDS,rho;ECK3775;hdf;JW3756;nitA;nusD;psuA;rnsC;sbaA;sun;tabC;tsu;NP_418230.1
NC_000913.2,b3784,3965939,3967042,+,CDS,wecA;ECK3776;JW3758;rfe;NP_418231.1
NC_000913.2,b3785,3967054,3968100,+,CDS,wzzE;ECK3777;JW5601;metNSt;wzz;yifC;NP_418232.2
NC_000913.2,b3786,3968156,3969286,+,CDS,wecB;ECK3778;JW5600;nfrC;rffE;yifF;YP_026253.1
NC_000913.2,b3787,3969283,3970545,+,CDS,wecC;ECK3779;JW5599;rff;rffD;YP_026254.1
NC_000913.2,b3788,3970545,3971612,+,CDS,rffG;ECK3780;JW5598;rff;YP_026255.1
NC_000913.2,b3789,3971631,3972512,+,CDS,rffH;ECK3781;JW3763;yifG;NP_418236.1
NC_000913.2,b3790,3972490,3973164,+,CDS,wecD;ECK3782;JW5597;rff;rffC;yifH;YP_026256.2
NC_000913.2,b3791,3973169,3974299,+,CDS,wecE;ECK3783;JW3765;rff;rffA;yifI;NP_418238.1
NC_000913.2,b3792,3974301,3975551,+,CDS,wzxE;ECK3784;JW3766;wzx;yifJ;NP_418239.1
NC_000913.2,b4481,3975548,3976627,+,CDS,wecF;ECK3785;JW5596;rff;rffT;yifM;YP_026257.1
NC_000913.2,b3793,3976624,3977976,+,CDS,wzyE;ECK3786;JW3769;rffT;NP_418241.1
NC_000913.2,b3794,3977979,3978719,+,CDS,wecG;ECK3787;JW3770;rff;rffM;NP_418242.1
NC_000913.2,b3795,3978910,3980295,+,CDS,yifK;ECK3788;JW5595;YP_026258.1
NC_000913.2,b3796,3980398,3980474,+,tRNA,argX;ECK3789;JWR0088
NC_000913.2,b3797,3980532,3980608,+,tRNA,hisR;ECK3790;JWR0089
NC_000913.2,b3798,3980629,3980715,+,tRNA,leuT;ECK3791;JWR0090
NC_000913.2,b3799,3980758,3980834,+,tRNA,proM;ECK3792;JWR0091;proU
NC_000913.2,b3800,3980981,3982216,+,CDS,aslB;atsB;ECK3793;gppB;JW5594;YP_026259.1
NC_000913.2,b3801,3982375,3984030,-,CDS,aslA;atsA;ECK3794;gppB;JW3773;NP_418245.1
NC_000913.2,b4456,3984455,3984661,+,antisense_RNA,glmZ;ECK3795;JWR0257;k19;psrA20;ryiA;sraJ
NC_000913.2,b3802,3984709,3985905,-,CDS,hemY;ECK3796;JW3774;NP_418246.1
NC_000913.2,b3803,3985908,3987089,-,CDS,hemX;ECK3797;JW3775;NP_418247.1
NC_000913.2,b3804,3987111,3987851,-,CDS,hemD;ECK3798;JW3776;NP_418248.1
NC_000913.2,b3805,3987848,3988789,-,CDS,hemC;ECK3799;JW5932;popE;YP_026260.1
NC_000913.2,b3806,3989176,3991722,+,CDS,cyaA;cya;ECK3800;JW3778;NP_418250.1
NC_000913.2,b3807,3991762,3992082,-,CDS,cyaY;ECK3801;JW3779;NP_418251.1
NC_000913.2,b4558,3992545,3992748,+,CDS,yifL;ECK3803;JW3781;YP_588473.1
NC_000913.2,b3809,3992785,3993609,+,CDS,dapF;ECK3804;JW5592;NP_418254.2
NC_000913.2,b3810,3993606,3994313,+,CDS,yigA;ECK3805;JW3783;NP_418255.1
