locus_tag,mutation_density,mutation_count,avg_length,start,end,strand,type,gc_content,cpg_excess,gene_names
b3987,0.0002482005460412013,1,4029.0,4181245,4185273,+,CDS,0.5261851576073467,1.2379026620154943,rpoB;ECK3978;ftsR;groN;nitB;rif;ron;sdgB;stl;stv;tabD;NP_418414.1
b3988,0.00023674242424242425,1,4224.0,4185350,4189573,+,CDS,0.5383522727272727,1.2471976986410078,rpoC;ECK3979;tabB;NP_418415.1
b3989,0.001851851851851852,1,540.0,4189786,4190325,+,CDS,0.42407407407407405,0.9061784897025171,yjaZ;ECK3980;htrC;NP_418416.1
b3990,0.0008818342151675485,1,1134.0,4190735,4191868,-,CDS,0.5502645502645502,1.1651323360184118,thiH;ECK3981;thiB;NP_418417.1
b3991,0.0,0,771.0,4191865,4192635,-,CDS,0.5849546044098574,1.1539643152546377,thiG;ECK3982;thiB;NP_418418.2
b4407,0.0,0,201.0,4192637,4192837,-,CDS,0.5572139303482587,1.1596153846153845,thiS;ECK3983;thiG1;YP_026279.1
b3992,0.0026455026455026454,2,756.0,4192821,4193576,-,CDS,0.5753968253968254,1.0777021276595744,thiF;ECK3984;thiA;NP_418420.4
b3993,0.0,0,636.0,4193569,4194204,-,CDS,0.5801886792452831,1.1843925509902453,thiE;ECK3985;thiA;NP_418421.1
b3994,0.0005274261603375527,1,1896.0,4194204,4196099,-,CDS,0.5574894514767933,1.2761642893968037,thiC;ECK3986;NP_418422.1
b3995,0.0,0,477.0,4196332,4196808,-,CDS,0.49056603773584906,1.150657894736842,rsd;ECK3987;yjaE;NP_418423.1
b3996,0.0,0,774.0,4196903,4197676,+,CDS,0.5322997416020672,1.3837242562929062,nudC;ECK3988;yjaD;YP_026280.1
b3997,0.0009389671361502347,1,1065.0,4197716,4198780,+,CDS,0.5605633802816902,1.3073224019099958,hemE;ECK3989;NP_418425.1
b3998,0.001488095238095238,1,672.0,4198790,4199461,+,CDS,0.5877976190476191,1.2432932469935245,nfi;ECK3990;yjaF;NP_418426.2
b3999,0.0,0,591.0,4199504,4200094,+,CDS,0.4856175972927242,1.2178392699440683,yjaG;ECK3991;NP_418427.1
b4000,0.0,0,273.0,4200281,4200553,+,CDS,0.4835164835164835,0.7522388059701492,hupA;ECK3992;NP_418428.1
b4001,0.0,0,696.0,4200566,4201261,+,CDS,0.5344827586206896,1.1881944444444446,yjaH;ECK3993;NP_418429.1
b4002,0.002347417840375587,1,426.0,4201263,4201688,-,CDS,0.5352112676056338,1.2404186668765247,zraP;ECK3994;yjaI;zra;NP_418430.2
b4003,0.0,0,1398.0,4201926,4203323,+,CDS,0.5429184549356223,1.026302542159577,zraS;ECK3995;hydH;NP_418431.1
b4004,0.0007541478129713424,1,1326.0,4203320,4204645,+,CDS,0.5625942684766214,1.2968404457971143,zraR;ECK3996;hydG;NP_418432.1
b4005,0.0007751937984496124,1,1290.0,4204642,4205931,-,CDS,0.5821705426356589,1.2628622877722517,purD;adth;adth(a);ECK3997;NP_418433.1
b4006,0.0006289308176100629,1,1590.0,4205943,4207532,-,CDS,0.5628930817610063,1.2545318352059927,purH;ECK3998;NP_418434.1
b4011,0.0,0,384.0,4213234,4213617,+,CDS,0.453125,0.9650793650793651,yjaA;ECK4003;NP_418435.1
b4012,0.0,0,444.0,4213680,4214123,-,CDS,0.545045045045045,1.212219598583235,yjaB;ECK4004;NP_418436.1
b4013,0.0,0,930.0,4214280,4215209,+,CDS,0.5,1.24,metA;ECK4005;NP_418437.1
b4014,0.0006242197253433209,1,1602.0,4215478,4217079,+,CDS,0.517478152309613,1.0916365754222481,aceB;ECK4006;mas;NP_418438.1
b4015,0.0,0,1305.0,4217109,4218413,+,CDS,0.5532567049808429,1.0738510520487263,aceA;ECK4007;icl;NP_418439.1
b4016,0.0005757052389176742,1,1737.0,4218596,4220332,+,CDS,0.5279217040875072,1.3059528907922913,aceK;ECK4008;NP_418440.1
b4017,0.0013717421124828531,3,2187.0,4220301,4222487,-,CDS,0.3763145861911294,0.9566250531990353,arpA;arp;ECK4009;yjaC;NP_418441.1
b4018,0.0,0,825.0,4222804,4223628,-,CDS,0.5418181818181819,1.2397315167301142,iclR;ECK4010;NP_418442.2
b4019,0.0,0,3684.0,4223828,4227511,+,CDS,0.5583604777415853,1.330100013077321,metH;ECK4011;NP_418443.1
b4020,0.0006127450980392157,1,1632.0,4227731,4229362,+,CDS,0.5533088235294118,1.1221342553484077,yjbB;ECK4012;NP_418444.1
b4021,0.0,0,690.0,4229453,4230142,-,CDS,0.5434782608695652,1.1996921673697412,pepE;ECK4013;NP_418445.1
b4022,0.001145475372279496,1,873.0,4230354,4231226,+,CDS,0.5154639175257731,1.352789256198347,rluF;ECK4014;yjbC;NP_418446.1
b4023,0.0,0,273.0,4231359,4231631,-,CDS,0.4945054945054945,1.3818221830985915,yjbD;ECK4015;NP_418447.1
b4024,0.0,0,1350.0,4231884,4233233,-,CDS,0.5385185185185185,1.1763502454991817,lysC;apk;ECK4016;NP_418448.1
b4025,0.0,0,1650.0,4233758,4235407,+,CDS,0.5133333333333333,1.159185949261221,pgi;ECK4017;NP_418449.1
b4026,0.0,0,243.0,4235906,4236148,+,CDS,0.6049382716049383,1.0856291883842144,yjbE;ECK4018;NP_418450.1
b4027,0.0,0,639.0,4236262,4236900,+,CDS,0.5477308294209703,1.0434015871460762,yjbF;ECK4019;NP_418451.4
b4028,0.0013550135501355014,1,738.0,4236897,4237634,+,CDS,0.5867208672086721,1.1826923076923077,yjbG;ECK4020;NP_418452.1
b4029,0.0,0,2097.0,4237634,4239730,+,CDS,0.5402956604673342,1.2529703249056816,yjbH;ECK4021;NP_418453.1
b4620,0.0035842293906810036,1,279.0,4239777,4240055,-,CDS,0.4910394265232975,0.8360445205479451,yjbT;ECK4428;YP_001165332.1
b4030,0.0,0,411.0,4240325,4240735,+,CDS,0.49148418491484186,1.0878345260268603,psiE;ECK4022;yjbA;NP_418454.1
b4031,0.0,0,1476.0,4240779,4242254,-,CDS,0.4959349593495935,1.0035939776590577,xylE;ECK4023;NP_418455.1
b4032,0.001122334455667789,1,891.0,4242626,4243516,-,CDS,0.5454545454545454,1.071348733233979,malG;ECK4024;NP_418456.1
b4033,0.0,0,1545.0,4243531,4245075,-,CDS,0.5326860841423948,1.1587728104883954,malF;ECK4025;NP_418457.1
b4034,0.0,0,1191.0,4245229,4246419,-,CDS,0.5104953820319059,1.1993568087318087,malE;ECK4026;NP_418458.1
b4035,0.0008960573476702509,1,1116.0,4246784,4247899,+,CDS,0.5483870967741935,1.1831655600771045,malK;ECK4027;malB;NP_418459.1
b4036,0.0,0,1341.0,4247971,4249311,+,CDS,0.5167785234899329,1.1298048048048046,lamB;ECK4028;malB;malL;NP_418460.1
b4037,0.0,0,921.0,4249554,4250474,+,CDS,0.5342019543973942,1.0557715311004785,malM;ECK4029;molA;NP_418461.1
b4039,0.0,0,498.0,4252506,4253003,+,CDS,0.5281124497991968,1.33170561562609,ubiC;ECK4031;NP_418463.4
b4040,0.001145475372279496,1,873.0,4253016,4253888,+,CDS,0.5177548682703322,1.1488004858791376,ubiA;cyr;ECK4032;NP_418464.1
b4041,0.0008250825082508251,2,2424.0,4254043,4256466,-,CDS,0.5515676567656765,1.2909485555729598,plsB;ECK4033;NP_418465.4
b4042,0.0027100271002710027,1,369.0,4256637,4257005,+,CDS,0.5176151761517616,1.1057713651498335,dgkA;ECK4034;NP_418466.1
b4043,0.0,0,609.0,4257115,4257723,+,CDS,0.5188834154351396,1.2189950980392157,lexA;ECK4035;exrA;spr;tsl;umuA;NP_418467.1
b4044,0.0,0,1380.0,4257742,4259121,+,CDS,0.5572463768115942,1.1685810672384829,dinF;ECK4036;NP_418468.3
b4045,0.0,0,210.0,4259237,4259446,+,CDS,0.4238095238095238,1.206896551724138,yjbJ;ECK4037;NP_418469.1
b4046,0.001937984496124031,1,516.0,4259488,4260003,-,CDS,0.5213178294573644,0.9523489932885906,zur;ECK4038;yjbK;znuR;NP_418470.4
b4047,0.0,0,255.0,4260321,4260575,+,CDS,0.28627450980392155,1.5548780487804876,yjbL;ECK4039;NP_418471.1
b4048,0.002824858757062147,2,708.0,4260599,4261306,+,CDS,0.365819209039548,0.9050401753104456,yjbM;ECK4040;NP_418472.1
b4049,0.0,0,1015.5,4261669,4262706,+,CDS,0.5366088631984586,1.2799685163321528,dusA;ECK4041;yjbN;NP_418473.3
b4050,0.0,0,243.0,4262840,4263082,+,CDS,0.49794238683127573,1.2482876712328768,pspG;ECK4042;yjbO;NP_418474.4
b4051,0.0,0,984.0,4263248,4264231,-,CDS,0.5304878048780488,1.1762691853600944,qorA;ECK4043;hcz;hzc;qor;NP_418475.1
b4052,0.0,0,1416.0,4264314,4265729,+,CDS,0.538135593220339,1.4551423526815273,dnaB;ECK4044;groP;grpA;grpD;NP_418476.1
b4053,0.0,0,1080.0,4265782,4266861,+,CDS,0.5592592592592592,1.2839734486972028,alr;alr5;ECK4045;NP_418477.1
b4054,0.0,0,1194.0,4267114,4268307,+,CDS,0.5276381909547738,1.1840323804705286,tyrB;ECK4046;NP_418478.1
b4621,0.0,0,204.0,4268809,4269012,-,CDS,0.28431372549019607,0.48571428571428577,yjbS;ECK4429;YP_001165333.1
b4055,0.0,0,714.0,4269414,4270127,+,CDS,0.4943977591036415,1.169138894240031,aphA;ECK4047;hobH;yjbP;NP_418479.1
b4056,0.0,0,417.0,4270238,4270654,+,CDS,0.5179856115107914,1.1456043956043955,yjbQ;ECK4048;NP_418480.1
b4057,0.0,0,357.0,4270658,4271014,+,CDS,0.5042016806722689,1.0684624017957352,yjbR;ECK4049;NP_418481.1
b4058,0.00035423308537017357,1,2823.0,4271049,4273871,-,CDS,0.5607509741409847,1.3396205613927448,uvrA;dar;dinE;ECK4050;NP_418482.1
b4059,0.0,0,537.0,4274125,4274661,+,CDS,0.5810055865921788,1.0544368315508021,ssb;ECK4051;exrB;lexC;NP_418483.1
b4060,0.0,0,282.0,4274760,4275041,-,CDS,0.524822695035461,0.8760964912280701,yjcB;ECK4052;NP_418484.4
b4061,0.0,0,1587.0,4275471,4277057,+,CDS,0.4473850031505986,1.2471661268813108,pdeC;ECK4053;yjcC;NP_418485.1
b4062,0.0030864197530864196,1,324.0,4277060,4277383,-,CDS,0.5092592592592593,1.3920000000000001,soxS;ECK4054;NP_418486.1
b4063,0.002150537634408602,1,465.0,4277469,4277933,+,CDS,0.5204301075268817,1.3713924583947756,soxR;ECK4055;marC;NP_418487.1
b4064,0.0014814814814814814,2,1350.0,4278479,4279828,+,CDS,0.5592592592592592,1.1066042935681275,ghxP;ECK4057;yjcD;NP_418488.1
b4065,0.0006060606060606061,1,1650.0,4279980,4281629,+,CDS,0.5581818181818182,1.2297416616821897,yjcE;ECK4058;NP_418489.1
b4066,0.0038669760247486465,5,1293.0,4281783,4283075,-,CDS,0.3294663573085847,0.9412348620210442,yjcF;ECK4059;NP_418490.1
b4067,0.0,0,1650.0,4283253,4284902,-,CDS,0.5575757575757576,1.1957880975387938,actP;ECK4060;yjcG;NP_418491.1
b4068,0.0,0,315.0,4284899,4285213,-,CDS,0.49206349206349204,1.26,yjcH;ECK4061;NP_418492.1
b4069,0.0005104645227156713,1,1959.0,4285413,4287371,-,CDS,0.5686574783052578,1.2202298538965755,acs;acsA;ECK4062;yfaC;NP_418493.1
b4070,0.0,0,1437.0,4287764,4289200,+,CDS,0.5226165622825331,1.1516382978723403,nrfA;ECK4063;NP_418494.1
b4071,0.001763668430335097,1,567.0,4289245,4289811,+,CDS,0.5396825396825397,1.0903846153846153,nrfB;ECK4064;yjcI;NP_418495.2
b4072,0.001488095238095238,1,672.0,4289808,4290479,+,CDS,0.5788690476190477,1.3183457051961824,nrfC;ECK4065;yjcJ;NP_418496.1
b4073,0.0,0,957.0,4290476,4291432,+,CDS,0.5757575757575758,0.998234774933804,nrfD;ECK4066;yjcK;NP_418497.1
b4074,0.0,0,1659.0,4291512,4293170,+,CDS,0.5732368896925859,1.0899449380553123,nrfE;ECK4067;yjcL;NP_418498.1
b4075,0.0026041666666666665,1,384.0,4293163,4293546,+,CDS,0.5234375,1.033905065815716,nrfF;ECK4068;yjcM;NP_418499.1
b4076,0.0,0,597.0,4293543,4294139,+,CDS,0.5175879396984925,1.1760834940062033,nrfG;aidC;ECK4069;yjcN;NP_418500.1
b4077,0.0030441400304414,4,1314.0,4294481,4295794,+,CDS,0.532724505327245,1.0571812481337712,gltP;ECK4070;NP_418501.1
b4078,0.0,0,690.0,4296436,4297125,-,CDS,0.4971014492753623,1.1142032570604,yjcO;ECK4071;NP_418502.1
b4079,0.000931098696461825,2,2148.0,4297219,4299366,-,CDS,0.5437616387337058,1.3315353428521066,fdhF;chlF;ECK4072;NP_418503.1
b4080,0.0027266530334014998,4,1467.0,4299564,4301030,-,CDS,0.5576005453306067,1.1753893987862118,mdtP;ECK4073;sdsP;yjcP;NP_418504.1
b4081,0.0009746588693957114,2,2052.0,4301027,4303078,-,CDS,0.5453216374269005,1.1145119138141457,mdtO;ECK4074;sdsQ;yjcQ;NP_418505.2
b4082,0.0,0,1032.0,4303078,4304109,-,CDS,0.5591085271317829,1.301996972100065,mdtN;ECK4075;sdsR;yjcR;NP_418506.1
b4622,0.0,0,276.0,4304128,4304403,-,CDS,0.4746376811594203,1.0469416785206258,ytcA;ECK4430;YP_001165334.1
b4083,0.0005035246727089627,1,1986.0,4304612,4306597,-,CDS,0.5292044310171199,1.2371680646703465,yjcS;ECK4076;NP_418507.2
b4084,0.0,0,930.0,4306870,4307799,-,CDS,0.5494623655913978,1.1399154256297113,alsK;ECK4077;yjcT;NP_418508.1
b4085,0.0,0,696.0,4307783,4308478,-,CDS,0.49137931034482757,1.1187031907253513,alsE;ECK4078;yjcU;NP_418509.1
b4086,0.0,0,981.0,4308489,4309469,-,CDS,0.5249745158002038,1.1542221015476513,alsC;ECK4079;yjcV;NP_418510.1
b4087,0.0006523157208088715,1,1533.0,4309448,4310980,-,CDS,0.4794520547945205,1.3463983208538637,alsA;ECK4080;yjcW;NP_418511.1
b4088,0.0,0,936.0,4311107,4312042,-,CDS,0.48504273504273504,1.2034363859505581,alsB;ECK4081;yjcX;NP_418512.1
b4089,0.0,0,891.0,4312101,4312991,-,CDS,0.47474747474747475,1.0606666367189255,alsR;ECK4082;rpiR;yjcY;NP_418513.4
b4090,0.0,0,450.0,4313350,4313799,+,CDS,0.5022222222222222,1.408102766798419,rpiB;alsI;ECK4083;yjcA;NP_418514.1
b4487,0.0,0,330.0,4313868,4314197,+,CDS,0.5606060606060606,1.354679802955665,yjdP;ECK4084;YP_026281.1
b4092,0.0,0,759.0,4314344,4315102,-,CDS,0.5928853754940712,1.127138444479645,phnP;ECK4085;NP_418516.1
b4093,0.0,0,435.0,4315104,4315538,-,CDS,0.5793103448275863,1.2885233503497826,phnO;ECK4086;NP_418517.1
b4094,0.0,0,558.0,4315525,4316082,-,CDS,0.6021505376344086,1.1863926293408928,phnN;ECK4087;NP_418518.1
b4095,0.002638522427440633,3,1137.0,4316082,4317218,-,CDS,0.6130167106420404,1.2359509849133672,phnM;ECK4088;NP_418519.1
b4096,0.0,0,681.0,4317215,4317895,-,CDS,0.6020558002936858,1.2815266954570677,phnL;ECK4089;NP_418520.1
b4097,0.0,0,759.0,4318006,4318764,-,CDS,0.613965744400527,1.1118713840676457,phnK;ECK4090;YP_026282.1
b4098,0.002364066193853428,2,846.0,4318761,4319606,-,CDS,0.58274231678487,1.379075281564908,phnJ;ECK4091;NP_418522.1
b4099,0.0,0,1065.0,4319599,4320663,-,CDS,0.6262910798122066,1.2833402276937467,phnI;ECK4092;NP_418523.1
b4100,0.0017094017094017094,1,585.0,4320663,4321247,-,CDS,0.6085470085470085,1.1676646706586826,phnH;ECK4093;NP_418524.1
b4101,0.0,0,453.0,4321244,4321696,-,CDS,0.6269315673289183,1.2611483967188664,phnG;ECK4094;NP_418525.1
b4102,0.0013774104683195593,1,726.0,4321697,4322422,-,CDS,0.6184573002754821,1.2077203671784182,phnF;ECK4095;NP_418526.1
b4105,0.0019665683382497543,2,1017.0,4323336,4324352,-,CDS,0.5545722713864307,1.1255234861346917,phnD;ECK4098;phn;psiD;NP_418529.1
b4106,0.0012674271229404308,1,789.0,4324377,4325165,-,CDS,0.5855513307984791,1.2317690209724443,phnC;ECK4099;NP_418530.1
b4107,0.0,0,444.0,4325298,4325741,-,CDS,0.5157657657657657,1.3238532110091743,yjdN;ECK4100;phnB;NP_418531.1
b4108,0.0,0,336.0,4326399,4326734,-,CDS,0.4642857142857143,1.1605263157894736,yjdM;ECK4101;phnA;NP_418532.1
b4109,0.0022431583669807087,5,2229.0,4327135,4329363,+,CDS,0.5145805293853746,1.2085275143008571,rdcA;crfC;ECK4102;yjdA;NP_418533.1
b4110,0.0011376564277588168,1,879.0,4329360,4330238,+,CDS,0.5688282138794084,0.991475853623165,rdcB;ECK4103;yjcZ;NP_418534.4
b4111,0.0,0,1503.0,4330502,4332004,+,CDS,0.5043246839654025,1.205614973262032,proP;ECK4104;NP_418535.1
b4703,0.0,0,90.0,4332116,4332205,+,CDS,0.4222222222222222,1.0084033613445378,pmrR;ECK4515;YP_004831120.1
b4112,0.0,0,1092.0,4332181,4333272,-,CDS,0.5421245421245421,1.1107834733413338,basS;dgkR;ECK4105;pmrB;NP_418536.1
b4113,0.0,0,669.0,4333282,4333950,-,CDS,0.5321375186846039,1.1649886018237081,basR;ECK4106;pmrA;NP_418537.1
b4114,0.0,0,1644.0,4333947,4335590,-,CDS,0.49452554744525545,1.0659023704493673,eptA;ECK4107;yjdB;NP_418538.2
b4115,0.00523168908819133,7,1338.0,4335694,4337031,-,CDS,0.5373692077727952,0.9838387591139182,adiC;ECK4108;yjdD;yjdE;NP_418539.1
b4116,0.0,0,762.0,4337168,4337929,-,CDS,0.41338582677165353,1.2308189307058632,adiY;ECK4109;NP_418540.1
b4117,0.0008818342151675485,2,2268.0,4338254,4340521,-,CDS,0.5268959435626103,1.1206477369074157,adiA;adi;ECK4110;NP_418541.2
b4118,0.0011001100110011,1,909.0,4340720,4341628,-,CDS,0.5027502750275028,1.170536229098597,melR;ECK4111;NP_418542.1
b4119,0.0,0,1356.0,4341911,4343266,+,CDS,0.5243362831858407,1.1400923267287466,melA;ECK4112;mel-7;NP_418543.1
b4120,0.0007032348804500703,1,1422.0,4343369,4344790,+,CDS,0.45850914205344584,1.0345726838947418,melB;ECK4113;mel-4;NP_418544.2
b4121,0.0015873015873015873,1,630.0,4344929,4345558,-,CDS,0.5492063492063493,1.1596385542168675,yjdF;ECK4114;NP_418545.1
b4122,0.0006071645415907711,1,1647.0,4345680,4347326,-,CDS,0.546448087431694,1.2244078683259734,fumB;ECK4115;NP_418546.1
b4123,0.0007457121551081282,1,1341.0,4347404,4348744,-,CDS,0.522744220730798,1.2137230919765165,dcuB;ECK4116;genF;NP_418547.1
b4124,0.001388888888888889,1,720.0,4349315,4350034,-,CDS,0.4930555555555556,1.1942583732057417,dcuR;ECK4117;yjdG;NP_418548.1
b4125,0.0024509803921568627,4,1632.0,4350031,4351662,-,CDS,0.4993872549019608,1.2322561159770462,dcuS;ECK4118;yjdH;NP_418549.1
b4126,0.0,0,231.0,4351843,4352073,+,CDS,0.48917748917748916,1.6133333333333333,yjdI;ECK4119;NP_418550.1
b4127,0.003663003663003663,1,273.0,4352085,4352357,+,CDS,0.41025641025641024,1.6298507462686567,yjdJ;ECK4120;NP_418551.1
b4128,0.0,0,297.0,4352584,4352880,+,CDS,0.3501683501683502,0.98853550295858,ghoS;ECK4121;yjdK;NP_418552.1
b4559,0.0,0,174.0,4352908,4353081,+,CDS,0.3505747126436782,0.375,ghoT;ECK4122;yjdO;YP_588474.1
b4129,0.0006587615283267457,1,1518.0,4353200,4354717,-,CDS,0.4743083003952569,1.2101702786377708,lysU;ECK4123;NP_418553.1
b4130,0.0,0,1458.0,4354954,4356411,-,CDS,0.5109739368998628,1.0322944210845724,dtpC;ECK4124;yjdL;NP_418554.1
b4131,0.0004655493482309125,1,2148.0,4356470,4358617,-,CDS,0.4757914338919926,1.144282839896522,cadA;ECK4125;ldcI;NP_418555.1
b4132,0.000749063670411985,1,1335.0,4358697,4360031,-,CDS,0.4943820224719101,0.871738510636341,cadB;ECK4126;NP_418556.1
b4133,0.0,0,1539.0,4360396,4361934,-,CDS,0.41975308641975306,0.9444162120180645,cadC;ECK4127;NP_418557.1
b4135,0.0,0,576.0,4362733,4363308,-,CDS,0.53125,1.0345535408826547,dicD;cutA3;ECK4129;yjdC;NP_418558.2
b4136,0.0005889281507656066,1,1698.0,4363345,4365042,-,CDS,0.5441696113074205,1.066322991845534,dsbD;cutA2;cycZ;dipZ;ECK4130;htrI;NP_418559.1
b4137,0.0,0,339.0,4365018,4365356,-,CDS,0.5014749262536873,0.8945833333333333,cutA;cutA1;ECK4131;NP_418560.1
b4138,0.0,0,1302.0,4365472,4366773,-,CDS,0.5261136712749616,0.8887675347281477,dcuA;ECK4132;genA;NP_418561.1
b4139,0.0,0,1437.0,4366891,4368327,-,CDS,0.4919972164231037,1.0005522208883553,aspA;ECK4133;NP_418562.4
b4140,0.0,0,477.0,4368664,4369140,+,CDS,0.47379454926624737,1.1712475247524752,fxsA;ECK4134;yjeG;NP_418564.2
b4141,0.0007955449482895784,1,1257.0,4369156,4370412,-,CDS,0.522673031026253,1.0216457091608901,yjeH;ECK4135;NP_418565.1
b4142,0.003401360544217687,1,294.0,4370688,4370981,+,CDS,0.48639455782312924,1.416867469879518,groS;ECK4136;groES;mopB;NP_418566.1
b4143,0.0012143290831815423,2,1647.0,4371025,4372671,+,CDS,0.5288403157255617,1.0866775213102193,groL;ECK4137;groEL;mopA;NP_418567.1
b4144,0.0,0,354.0,4372809,4373162,+,CDS,0.5536723163841808,1.0603337612323491,yjeI;ECK4138;NP_418568.2
b4145,0.0,0,870.0,4373365,4374234,-,CDS,0.4517241379310345,1.2619800031083253,yjeJ;ECK4139;NP_418569.1
b4146,0.0009718172983479105,1,1029.0,4374629,4375657,-,CDS,0.5267249757045676,1.177521967168449,epmB;ECK4140;yjeK;NP_418570.1
b4147,0.0,0,567.0,4375699,4376265,+,CDS,0.49382716049382713,1.277027027027027,efp;ECK4141;NP_418571.1
b4410,0.0,0,126.0,4376317,4376442,+,CDS,0.5396825396825397,1.3499999999999999,ecnA;ECK4142;YP_026283.1
b4411,0.0,0,147.0,4376553,4376699,+,CDS,0.48299319727891155,1.1778846153846154,ecnB;ECK4143;yjeU;YP_026284.1
b4148,0.0,0,318.0,4376875,4377192,+,CDS,0.5314465408805031,1.147186147186147,gdx;ECK4144;sugE;NP_418572.4
b4149,0.0,0,534.0,4377189,4377722,-,CDS,0.5337078651685393,1.1577806248152163,blc;ECK4145;yjeL;NP_418573.1
b4150,0.0,0,1134.0,4377811,4378944,-,CDS,0.5017636684303352,0.9247535028541776,ampC;ampA;ECK4146;NP_418574.1
b4151,0.0,0,360.0,4379007,4379366,-,CDS,0.5444444444444444,1.0962931849207183,frdD;ECK4147;NP_418575.1
b4152,0.0,0,396.0,4379377,4379772,-,CDS,0.49242424242424243,1.0421052631578946,frdC;ECK4148;NP_418576.1
b4153,0.0013605442176870747,1,735.0,4379783,4380517,-,CDS,0.5360544217687074,1.1553923463471203,frdB;ECK4149;NP_418577.1
b4154,0.001658374792703151,3,1809.0,4380510,4382318,-,CDS,0.5638474295190713,1.2188196612753572,frdA;ECK4150;NP_418578.1
b4155,0.0,0,978.0,4382643,4383620,+,CDS,0.5265848670756647,1.1126111094257198,epmA;ECK4151;genX;poxA;yjeA;NP_418579.2
b4156,0.0013306719893546241,2,1503.0,4383839,4385341,+,CDS,0.47105788423153694,1.067747352105399,yjeM;ECK4152;NP_418580.2
b4157,0.0,0,315.0,4385393,4385707,+,CDS,0.5015873015873016,1.286764705882353,yjeN;ECK4153;NP_418581.1
b4158,0.0031746031746031746,1,315.0,4385704,4386018,+,CDS,0.4793650793650794,1.2960644007155635,yjeO;ECK4154;NP_418582.1
b4159,0.0006016847172081829,2,3324.0,4386047,4389370,-,CDS,0.5574608904933814,1.170791103439428,mscM;ECK4155;yjeP;NP_418583.1
b4160,0.0,0,969.0,4389392,4390360,-,CDS,0.5345717234262126,1.1420068027210886,psd;ECK4156;NP_418584.1
b4161,0.0,0,1053.0,4390457,4391509,-,CDS,0.5394112060778727,1.306856965560037,rsgA;ECK4157;yjeQ;NP_418585.4
b4162,0.0,0,546.0,4391604,4392149,+,CDS,0.5402930402930403,1.0896686159844056,orn;ECK4158;yjeR;NP_418586.4
b4670,0.0,0,54.0,4392892,4392945,+,CDS,0.4074074074074074,1.8461538461538463,yjeV;ECK4485;YP_002791261.1
b4166,0.0,0,1140.0,4392928,4394067,-,CDS,0.5263157894736842,1.2551296166549897,queG;ECK4162;yjeS;NP_418587.1
b4167,0.002583979328165375,4,1548.0,4394066,4395613,+,CDS,0.5710594315245479,1.1903759212237568,nnr;ECK4163;yjeF;NP_418588.1
b4168,0.0021645021645021645,1,462.0,4395585,4396046,+,CDS,0.5238095238095238,1.0153846153846153,tsaE;ECK4164;yjeE;NP_418589.1
b4169,0.0,0,1338.0,4396065,4397402,+,CDS,0.5508221225710015,1.371184641245687,amiB;ECK4165;yjeD;NP_418590.1
b4170,0.0,0,1848.0,4397412,4399259,+,CDS,0.5627705627705628,1.1960766909284575,mutL;ECK4166;NP_418591.1
b4171,0.0010515247108307045,1,951.0,4399252,4400202,+,CDS,0.5341745531019979,1.1870408114897855,miaA;ECK4167;trpX;NP_418592.1
b4172,0.003236245954692557,1,309.0,4400288,4400596,+,CDS,0.4886731391585761,1.1926315789473685,hfq;ECK4168;NP_418593.1
b4173,0.00078064012490242,1,1281.0,4400672,4401952,+,CDS,0.5386416861826698,1.2599715099715099,hflX;ECK4169;hflA;hslX;NP_418594.1
b4174,0.0007936507936507937,1,1260.0,4402038,4403297,+,CDS,0.5619047619047619,1.2945170844470129,hflK;ECK4170;hflA;hslY;NP_418595.1
b4175,0.001990049751243781,2,1005.0,4403300,4404304,+,CDS,0.5303482587064676,1.3501187849991514,hflC;ECK4171;hflA;NP_418596.1
b4176,0.0,0,198.0,4404386,4404583,+,CDS,0.4898989898989899,1.081967213114754,yjeT;ECK4172;NP_418597.1
b4177,0.0,0,1299.0,4404687,4405985,+,CDS,0.5388760585065435,1.2553808353808353,purA;adeK;ECK4173;NP_418598.1
b4178,0.0,0,426.0,4406190,4406615,+,CDS,0.4835680751173709,1.1454912129069432,nsrR;ECK4174;yjeB;NP_418599.1
b4179,0.0004095004095004095,1,2442.0,4406654,4409095,+,CDS,0.5528255528255528,1.3212651496413554,rnr;ECK4175;vacB;yjeC;NP_418600.4
b4180,0.001366120218579235,1,732.0,4409275,4410006,+,CDS,0.5628415300546448,1.3500425612408966,rlmB;ECK4176;yjfH;NP_418601.1
b4181,0.0,0,402.0,4410133,4410534,+,CDS,0.3855721393034826,1.2742742742742743,yjfI;ECK4177;NP_418602.1
b4182,0.0,0,699.0,4410553,4411251,+,CDS,0.5135908440629471,1.2922541831171275,yjfJ;ECK4178;NP_418603.1
b4183,0.0015151515151515152,1,660.0,4411302,4411961,+,CDS,0.47424242424242424,1.2503088707684706,yjfK;ECK4179;NP_418604.1
